reviewId,content,score,cleaned_text,sentiment,predicted_sentiment,sentiment_label
3a28cd10-71a9-428b-b66c-bd6f4eb49627,kenapa nih gk bisa login woi,1,nih login woi,0,0,Negative
816829b7-28d7-4e20-865b-bfa990fa2025,nunggu OTP verifikasi se abad,1,nunggu otp verifikasi abad,0,0,Negative
fd8798e4-0a82-4f7d-9f7f-5c2705b31b42,"aku sengaja kasih bintang 1 supaya dibaca sama pihak bank nya, kemaren saya transfer dari dana ke BCA terus kenapa saldo yang masuk ke BCA nya terpotong 50 rebu, terus liat di mutasi ga ada riwayat terpotong saldonya,, seharusnya ada persetujuan atau hal pasti kenapa saldo saya terpotong, sayangg tau 50 rebu itu bagi saya bukan uang kecil, itu gajih kerja sehari saya mohon ditindak lanjuti yah k.. kalo bisa secepatnya hubungi no saya biar saya tau kenapa saldonya kepotong",1,sengaja kasih bintang baca bank kemaren transfer dana bca saldo masuk bca potong rebu liat mutasi riwayat potong saldo tuju saldo potong sayangg tau rebu bukan uang gajih kerja hari mohon tindak lanjut yah kalo cepat hubung no biar tau saldo potong,0,0,Negative
5f927901-1f37-4249-8149-9b3b0099c926,"sebenernya admin tuh di potong 1 bulan berapa kali sih, perasaan tgl 1 udah du potong 14, kenapa tgl 19 kemarin di potong lagi??",2,sebenernya admin tuh potong kali sih asa tgl du potong tgl kemarin potong,0,0,Negative
95ace503-2123-4352-a313-7d3c463d4430,Good,5,good,1,1,Positive
c521163d-aa5a-4bd2-99c9-911b10e5430e,susah banget verivikasi wajahnya asu padahal punya sendiri,1,susah verivikasi wajah asu,0,0,Negative
3732a58a-3c27-4ad2-8cf1-80afc1baa99f,"Pelayanan buruk, sering bug memalukan",1,layan buruk bug malu,0,0,Negative
976cd7c4-40bd-4409-ad3b-47fe1bc279c0,sangat membantu,5,bantu,1,1,Positive
693a0e08-0ed2-465c-91e3-f25be6d2e4ae,Biaya administrasinya Memberatkan..Setiap ada Pemeliharaan Ada potongan saldo yg tidak jelas Untuk apa.,1,biaya administrasi berat pelihara potong saldo tidak,0,0,Negative
5a5c6930-6544-43d1-8219-f072007422a8,sangat membantu. Terima kasih,5,bantu terima kasih,1,1,Positive
1d9ad236-e81e-43d0-97d6-08b55bed4a89,bagus sekali bisa di pakai di luar negeri,5,bagus pakai negeri,1,1,Positive
906af4db-f4a4-4de1-8c08-24fc948ee267,"pliss ini gimana kok gabisa bikin bca id harus vermuk tapi giliran ditunjukin mukanya dah ngikutin arahan tetep gabisa tulisannya 'verification failed' padahal kameraku ga buruk buruk amat, pencahayaan juga aman. minta tolong solusinya",3,pliss gimana gabisa bikin bca id vermuk gilir ditunjukin muka dah ngikutin arah tetep gabisa tulis verification failed kamera buruk buruk cahaya aman tolong solusi,0,0,Negative
ef04d372-a3dd-45e9-a83c-c0be08b05914,mantap,5,mantap,1,1,Positive
2a7c9f2f-7aea-4688-afc6-21b56d2e165d,sangat bagus,5,bagus,1,1,Positive
1062ec1c-295b-49c8-b7f4-b12d7af2fb6f,setelah update pada saat dibuka mybca lama banget ga kaya biasa nya😔 tolong agar perbaiki lagi,1,update buka mybca kaya tolong baik,0,0,Negative
1e56e475-151e-4c06-afe2-69ec0664292c,MY BCA BODOH PERBAIKI KINERJA SISTEM TENGAH MALEM SUKA EROR NGELAG LOGOUT AKUN PADAHAL SUDAH BENAR,1,bca bodoh baik kerja sistem malem suka eror ngelag logout akun,0,0,Negative
d2b65896-588b-4c51-9c14-a3e83e63c5a4,ok my,5,ok,1,1,Positive
e1d650e6-a64e-4fe3-a48b-fe1d6bed5adb,APK sangat tidak bagus dan pelayanan kurang baik,1,apk tidak bagus layan kurang,0,0,Negative
b55385c1-adc5-4ff5-911b-1bc8ca71d52b,"Udah aplikasinya keren, anti leleh dan mudah digunakan, kalau di tambahkan suara notifikasi lebih mantep kayanya deh, seperti aplikasi BRI, ada suara notifikasi khususnya",5,aplikasi keren anti leleh mudah tambah suara notifikasi mantep kaya deh aplikasi bri suara notifikasi,1,1,Positive
76fc6d94-1b94-4511-aa73-15f2014457e1,ini kenapa yah? kode negara Indonesia gk ada muncul? ini sistemnya kok bobrok banget sihh.,1,yah kode negara indonesia muncul sistem bobrok sihh,0,0,Negative
3d563bad-272a-41ff-9e24-b81d724feeb6,bagus sih.. tapi terlalu sering suruh update,5,bagus sih suruh update,1,0,Negative
10701c13-ab04-4095-bd30-72696bc64c55,"bayangin saya tranfer dari mbangkin BCA ke MY BCA masa kepotong 5rb, biasanya juga kaga kenapa ini ?",5,bayangin tranfer mbangkin bca bca potong rb kaga,1,0,Negative
fbae0ab8-9191-4a94-81de-b4a3f9f5867d,"aplikasi jelek, daftar sja keluar terus...",1,aplikasi jelek daftar sja,0,0,Negative
6e973f13-117e-4707-b19c-822307c1dfed,setelah di update knapa loginya harus pakek kartu yang terdaftar no telpon di bank .di hp pasangan jadi tidak bisa masuk.masak harus.mindah mindahin kartu,1,update knapa log pakek kartu daftar no telpon bank hp pasang tidak masuk masak mindah mindahin kartu,0,0,Negative
dd73eaf3-7c9e-47dc-b780-c0b8f9ba9d1c,bagus lengkap,5,bagus lengkap,1,1,Positive
7e423b86-7a91-4548-baf5-7d7e32dbbfa9,tidak bisa apdet,2,tidak apdet,0,0,Negative
c135a6a0-52a0-46b3-8eca-4c7664e03663,mantap,5,mantap,1,1,Positive
92af6775-66ce-4873-8f37-683e9f6229f5,"keren si, cuman memang updatenya sesering itu.",5,keren si cuman updatenya sering,1,1,Positive
2cda1b6c-768d-4c34-a2aa-c60d664bed57,"melakukan pembaruan malah nggak bisa di buka, padahal urgent untuk di gunakan. menghambat saja !!!!!!",2,baru nggak buka urgent hambat,0,0,Negative
b1de1fa8-fd14-4212-90a7-865096f8960e,aku uda daftarin no hp lwt atm bca.. tp msh saja ga bsa.. disuruh daftarin mulu no hpnya... gmn sih..,2,uda daftarin no hp lwt atm bca tp msh bsa suruh daftarin mulu no hpnya gmn sih,0,0,Negative
2f383f7a-66a9-4789-abf6-849bc6c46b72,"aplikasi busuk transfer uang ke dana, pas masukin pin udh bener malah salah malahan sampe ke blokir aneh busuk ni aplikasi",5,aplikasi busuk transfer uang dana pas masukin pin udh bener salah sampe blokir aneh busuk ni aplikasi,1,0,Negative
9ac956d3-d85f-428e-a369-06aa16f568b6,oyyy gw gak bisa masuk setelah update tgl 19/06/2026,1,oyyy gw masuk update tgl,0,0,Negative
f8f4b86b-fe50-45d0-aa6d-f4420d5d7bb9,pas mau vermuk selalu ada tulisan turn off depoler apa maksud nya,5,pas vermuk tulis turn off depoler maksud,1,0,Negative
e6865f6f-6b3a-40e4-b67b-83f3267e6dc7,SAYA STOP PAKAI BCA. KECEWA. BANK LAIN BANYAK KOK.,1,stop pakai bca kecewa bank,0,0,Negative
32afea84-f2f4-452d-8f20-f42ffd0b0d9a,sangat baik,5,,1,0,Negative
930e84f1-a97a-4b09-8e11-c98e437dd203,mantap,5,mantap,1,1,Positive
2a70c909-fca0-440a-9c97-dcc71e27e321,sangat baik,5,,1,0,Negative
1e4affcf-bc84-4bde-bec5-50fe43179b5e,"tiap hbs update ID suka ke blokir, bangke capek tlfn hallo bca",1,hbs update id suka blokir bangke capek tlfn hallo bca,0,0,Negative
c8b883ab-ba72-486c-87a7-6708c079acd8,bagus dan bertransaksi lebih mudah👍👍👍👍,5,bagus transaksi mudah,1,1,Positive
34481f4a-4648-48a8-a226-f85d64d044dc,tidak ada kode negara Indonesia,1,tidak kode negara indonesia,0,0,Negative
15b2edbd-e97e-44ae-8744-548068790050,Alhamdulillah setelah gunakan aplikasi MyBCA semua transaksi lancar.... 👍,5,alhamdulillah aplikasi mybca transaksi lancar,1,1,Positive
d8cd3dc3-b018-4635-a2a5-32c7d03a39ad,Alhamdulillah bisa di pakai juga,5,alhamdulillah pakai,1,1,Positive
267ba621-da01-47a0-b97e-76f15bf5b30f,buka dulu akun ku yang diblokir 207 ribu hilang kalau dibuka baru kita Anggap bank jujur,5,buka akun ku blokir ribu hilang buka anggap bank jujur,1,0,Negative
6dc16e45-3491-4be0-ba83-b558872eb9c8,sangat puas,5,puas,1,1,Positive
e09e2500-79d4-4b70-9737-40ac9351d65f,"Setelah di update malah sering gangguan kalau mau masuk aplikasi, sangat mengganggu aktivitas, jadi lama kalau mau transaksi",2,update ganggu masuk aplikasi ganggu aktivitas transaksi,0,0,Negative
e8ccb653-33d2-4d29-bfbc-8f7f9b5b88ac,"mendadak kelogout sendiri, pas mau login lagi mesti pake otp tapi otpnya gak masuk2 pdhl udah beli pulsa",1,dadak kelogout pas login mesti pake otp otpnya masuk pdhl beli pulsa,0,0,Negative
4dc8d85e-822f-411d-b579-8197c4c414cc,setelah di update makin lelet.,3,update lelet,0,0,Negative
d53e6bca-0267-4b23-b67e-691be242bfa8,Perlu penerapan inovasi tingkat tinggi pancanomics untuk peningkatan kualitas fitur aplikasi.,1,terap inovasi tingkat pancanomics tingkat kualitas fitur aplikasi,0,0,Negative
e3288c53-3025-45fe-948b-e2ddc7238c4d,aneh g bisa buka rekening,1,aneh buka rekening,0,0,Negative
8e74d22a-dd2a-4cf3-b762-5247cbddac47,hanya masuk ke cash flow,1,masuk cash flow,0,0,Negative
606e9668-c9b9-45b2-82dd-2d4ae03296b4,mantul sekali,5,mantul,1,0,Negative
a67f2361-3958-45d8-8270-c3ff38f5b039,bca mantap,4,bca mantap,1,1,Positive
013cf67d-d1e7-45b1-9046-a7ec39b56b17,aktivasinya lama banget ngirim kode ke email aja lama.,1,aktivasinya ngirim kode email,0,0,Negative
8f877484-9b0f-43d4-a40e-a4b8b8ae5aae,mantul,5,mantul,1,0,Negative
ff1bbfe6-763b-46d2-b397-5497584c12ff,woi disuruh masukin nomer hp malah kode negara indonesia ga ada ini gimana yg bikin app kok tolol begini,1,woi suruh masukin nomer hp kode negara indonesia gimana bikin app tolol,0,0,Negative
1f497ea2-39bc-45f8-bd4e-9b0019078632,aplikasinya sangat bagus dan cepat respon nya juga bagus makasih,5,aplikasi bagus cepat respon bagus makasih,1,1,Positive
8982f456-e4ab-4b7a-bd75-7376cb2492cd,kenapa BCA gagal transaksi saldo tetap berkurang dan tidak di refund akhirnya hilang duit nya,1,bca gagal transaksi saldo kurang tidak refund hilang duit,0,0,Negative
56db3b65-ca99-4b87-a498-84c92e0ea1dc,selalu mantap,4,mantap,1,1,Positive
b719208b-2c3b-4e0e-813d-87ddac6b5fae,kenapa saya masuk ga ada kode nomer indonesia ya,1,masuk kode nomer indonesia,0,0,Negative
47a0531a-c6d8-4e40-8239-1e4ac46ffa8d,ini kode nomor Indonesia mana sih kok gada,2,kode nomor indonesia sih gada,0,0,Negative
3258f8af-7499-495e-ac59-d1ac70c19b5b,saat masuk nya lama sekali dan kadang suka tiba tiba keluar,1,masuk kadang suka,0,0,Negative
566289a4-7a4c-4a33-be02-41cb6419a21d,Mantap,5,mantap,1,1,Positive
500e5517-b5a0-41b7-8b8c-6636032036d1,"BCA itu Bank paling sadis n Kejam,ga Bs ks solusi n kemudahan utk kita yg di luneg,palagi kalo nelp halobca,jawabannya template semua,ga mau dengar problem kita,asyik nyeroscos sendiri,kirain ini apps Bs kasi kemudahan eh gak taunya,km diharuskan pulang kampung dulu utk daftar di ATMnya pakai kartu ATM br bs dipake,bayangin kartu ATM dah expired,utk pulang kampung aja perlu uang yg uangnya tersimpan di bca,utk yg mau ke luneg sebaiknya jangan pakai BCA,tukar aja uangnya ke dollar, Jd km Bs balik",1,bca bank sadis kejam bs ks solusi mudah utk luneg palagi kalo nelp halobca jawab template dengar problem asyik nyeroscos kirain apps bs kasi mudah eh tau km harus pulang kampung utk daftar atmnya pakai kartu atm br bs dipake bayangin kartu atm dah expired utk pulang kampung uang uang simpan bca utk luneg jangan pakai bca tukar uang dollar jd km bs,0,0,Negative
44b39b93-6066-4947-b050-9b2e28485c42,Januari 2026 gw bikin ATM...trs GK gw isi saldo..itu tiap hari di TLP nin terus nanya kapan di pake transaksi..kapan transaksi pertama..dah kaya gw punya hutang ratusan miliar aja di tagihin..bulan Juni ini baru gw pake tuh ATM orng byar utang ke gw 200rb..pas gw ambil cuma 160rb..hari ini masih bulan juni tgl 18 temen gw TF 41rb..pas gw ambil cuma 21rb..heran gw..kmna itu sisa nya..masa bayar pajak lagi..Segede itu bayar pajak nya bca.....ini sih bukan bank..tapi lintah darat...,1,januari gw bikin atm trs gw isi saldo tlp nin nanya pake transaksi transaksi dah kaya gw hutang ratus miliar tagihin juni gw pake tuh atm orng byar utang gw rb pas gw ambil rb juni tgl temen gw tf rb pas gw ambil rb heran gw kmna sisa bayar pajak gede bayar pajak bca sih bukan bank lintah darat,0,0,Negative
dfad532f-c735-4c21-b03a-eb618c432f16,"saya suka dengan bca. potongan bulanan memang lebih besar dari bank lain , tapi bca bisa saldo sampai nol. hebat..",5,suka bca potong bulan bank bca saldo nol hebat,1,0,Negative
59692c78-23ac-4246-8402-24ed51aadf6a,apk nya bagus membantu tapi kurang di saat login selalu lambat padahal jaringan bagus,4,apk bagus bantu kurang login lambat jaring bagus,1,1,Positive
7965b1ee-68a8-40c4-a54e-2d33b6e31dc6,aplikasi busukkkk.. sudah sering banget update. tapi masihhhhh aja ngebug,1,aplikasi busukkkk update masihhhhh ngebug,0,0,Negative
df8e7377-2534-4b8b-82a0-7024f1b633b5,Terlalu ribet,1,ribet,0,0,Negative
b1b35cbf-72d1-4696-a499-d86e9aaf94c3,"aplikasinya eror terus ini, padahal pasword sama BCA id sudah bener",2,aplikasi eror pasword bca id bener,0,0,Negative
7eb3b220-202b-4948-a06d-cf91bae8e5ba,duit gw abis mulu apk skem,5,duit gw abis mulu apk skem,1,0,Negative
aeef9346-d7f0-47dc-b600-5f9b3c171ad7,"berbagai pengalaman transaksi keuangan, mulai 100jt per hari",5,alam transaksi uang jt,1,0,Negative
40da3d30-d33e-4211-88ab-6a36ea2c6565,Mantap😄,5,mantap,1,1,Positive
b45bff41-6a6b-48e4-9af1-659f86810890,sangat membantu,5,bantu,1,1,Positive
8e25fdee-ec26-4fd8-a9ff-ada120fbac95,"anjay berkali vermuk, gagal .. padahal tempatnya SDH terang.. akhirnya pakai BCA mobile saja..",1,anjay kali vermuk gagal tempat sdh terang pakai bca mobile,0,0,Negative
ea7f26dc-2acf-424b-9606-d4609c2e030c,Yookk Bisaaa Yoookkk Untuk Bank BCA untuk kembankan fitur Qris sumber dana dari Kartu Kredit BCA jangan cuma dari Tabungan aja. Masaaa sekelas Bank Besar BCA tapi tidak ikuti perkembangan Bank-Bank Lain. Malulah dengan nama Besar Bank BCA yang mendunia.,3,yookk bisaaa yoookkk bank bca kemban fitur qris sumber dana kartu kredit bca jangan tabung masaaa kelas bank bca tidak ikut kembang bank bank malu nama bank bca dunia,0,0,Negative
62827276-103f-4717-8374-f171a69ea12f,Sering terblokir padahal tidak pernah ganti hp,1,blokir tidak ganti hp,0,0,Negative
4cff3dc2-0ff0-4757-998e-8be1599a7d06,"Kemaren ada yang transfer ke rekening saya, 50rb, tapi kenapa masuknya cuma 22rb?",1,kemaren transfer rekening rb masuk rb,0,0,Negative
aa33edf8-35bf-409a-9887-c220b3afb8e8,Tolong dong aplikasinya dipermudah untuk verifikasi wajah. Saya matanya minus sehingga gagal terus verifikasi,5,tolong aplikasi mudah verifikasi wajah mata minus gagal verifikasi,1,0,Negative
492ace6d-646d-4c09-a8b0-252885499777,ok,5,ok,1,1,Positive
29e8f1c5-6cce-455f-bc7a-751ccfe34d20,makin update aplikasinya makin lemot buka aplikasi my bcanya,1,update aplikasi buka aplikasi bcanya,0,0,Negative
e683e15e-6e6b-4600-b894-b2ffbe1d7917,"bca layanan bagus mantep,,, slalu d hati",5,bca layan bagus mantep slalu hati,1,1,Positive
4e328d6f-9b6a-415b-b99b-81d377e9afb6,Jelek banget gak diapa apain tiba-tiba terblokir sendiri aplikasi aneh sekelas BCA masa begini aplikasi perbankan modern nya masih bagusan MobileBCA,1,jelek apa apain blokir aplikasi aneh kelas bca aplikasi perban modern bagus mobilebca,0,0,Negative
bcdf9ff1-7909-41bb-93f3-e4d77d7ef187,"aplikasinya mantap, memudahkan pengguna",5,aplikasi mantap mudah guna,1,1,Positive
c9737bce-7091-49bb-a6ff-f3a959745446,Transaksi mudah aman dan cepat,5,transaksi mudah aman cepat,1,1,Positive
b5524c3e-f850-43a6-b4cb-61a6c4ed3455,mantap dah lanjay...,5,mantap dah lanjay,1,1,Positive
fd60a2bc-ce38-4683-a869-fcff3a7777d4,sangat membantu,5,bantu,1,1,Positive
4745f4b0-cc92-4f58-b101-5dbce762f815,bagus dan multifungsi!,5,bagus multifungsi,1,1,Positive
34ab1aa1-35ae-492e-b5b9-4aad5127def3,Mantap myBCA👍,5,mantap mybca,1,1,Positive
c432032c-dbfb-4f7d-ae53-ec0cc27245aa,"Kenapa ya sering ke log out sendiri, kadang-kadang juga gabisa login gimana ini apk nya",3,log out kadang kadang gabisa login gimana apk,0,0,Negative
33e152fe-7904-4389-bdf3-a38226be1318,ini kok kenapa ya akun my BCA saya tidak bisa masuk sama sekali selepas update! minta bantuannya dong,3,akun bca tidak masuk lepas update bantu,0,0,Negative
200835ab-3276-477a-9356-7cc94d6625a1,aplikasi mantap,5,aplikasi mantap,1,1,Positive
fc26cc07-3b2a-48ec-9b65-c62a12c8fbae,"apa fungsinya tiba iklan mybca masuk nawarin untuk di unduh, padahal saya sudah punya BCA mobile",3,fungsi iklan mybca masuk nawarin unduh bca mobile,0,0,Negative
e61944d5-d76d-4286-a0cc-d9b63da80e94,mudah simple dan bnyk fiturnya dan I love my BCA,5,mudah simple bnyk fiturnya love bca,1,1,Positive
67016308-981b-4af6-b5c4-9f5bf65421b1,sangat membantu dan gampang banget untuk di gunakan dan lain²nya sangat nyaman,5,bantu gampang lain nya nyaman,1,1,Positive
e1c5f2f5-574f-41d3-8d4b-4fe60b9c2b47,"tolong dong keluhan saya sama dengan kebanyakan orang"",banyak update tapi malah makin lemot,mau transaksi lama banget jadi malu sendiri,SAYA INGAT KAN SEKALI LAGI,BUKAN MASALAH JARINGAN TAPI APK NYA YG LEMOT,HARAP DI BACA DENGAN TELITI KELUHAN KAMI SEMUA,SAYA GAMAU LIAT ALASAN CEK JARINGAN CEK JARINGAN,BUKAN MASALAH JARINGAN,APK NYA LEMOTTTTT,LAMA LAMA GA PADA MAU LAGI PAKE APK INI!!!!!!!!",1,tolong keluh banyak orang update transaksi malu bukan jaring apk harap baca teliti keluh gamau liat alas cek jaring cek jaring bukan jaring apk lemottttt pake apk,0,0,Negative
76382641-4153-4988-aac2-3f82aae4afd5,"APK GA JELAS, LAGI BUTUH TIBA TIBA LOGOUT PAKE PASSWORD YANG SAMA TETEP SALAH",1,apk butuh logout pake password tetep salah,0,0,Negative
3aaf4a3b-a03f-4bee-90bd-359b59ab2a56,"parah my BCA.ngebug""",1,parah bca ngebug,0,0,Negative
3a983b1a-8173-4ea1-9938-94b2d233488e,"verifikasi tidak dapat dilanjutkan, semntara notif pesan sudah info dan verifikasi berhasil tetapi tidak bisa login",1,verifikasi tidak lanjut semntara notif pesan info verifikasi hasil tidak login,0,0,Negative
c4ab500e-63d6-4da1-8abd-06ec067b76f5,"Terimakasih tutorialnya dengan informasi, institusi, intelektual, investasi, independen, internasional, ECU sistem pengawasan lalu lintas mata uang digital di perangkat lunak desentralisasi Global Holding AI, singkronisasi merajut perdamaian ekonomi dunia yang adil dan beradab, ber KETUHANAN YANG MAHA ESA 💯❤️🙏☝️",5,terimakasih tutorial informasi institusi intelektual investasi independen internasional ecu sistem awas lintas mata uang digital perangkat lunak desentralisasi global holding ai singkronisasi rajut damai ekonomi dunia adil adab ber tuhan maha esa,1,1,Positive
0bbe2c47-e15a-423e-846d-61f126bf771a,"tgl 30 mei saldo saya hilang 400 ribu tgl 01 Juni saldo saya hilang 100 ribu gak bisa di percaya lagi nih mbangking my BCA, buat mau bikin my BCA,mikir""lagi deh, awas saldo nya ke kuras",1,tgl mei saldo hilang ribu tgl juni saldo hilang ribu percaya nih mbangking bca bikin bca mikir deh awas saldo kuras,0,0,Negative
05b53560-43ab-4cc8-953b-4ef5cc7ac027,woi buat aplikasi yg bener dong masa kirim kode otp aj selalu gagal,1,woi aplikasi bener kirim kode otp aj gagal,0,0,Negative
a92a4205-ea03-4a4e-85b6-a5dc8323a744,setalah update di playstore. tidak bisa dibuka aplikasi my bca nya . keteranganya sedang diperbarui padahal sudah slesai update,2,seta update playstore tidak buka aplikasi bca keteranganya baru slesai update,0,0,Negative
55b56fc2-170c-4feb-960f-8c7f78795723,saya suka,5,suka,1,1,Positive
ce8dfac8-5899-4b21-a692-89272df21964,"Proses veifikasi wajahnya susah sekali, wajah sudah muncul, sudah ditempat terang, tapi gagal terus.",1,proses veifikasi wajah susah wajah muncul tempat terang gagal,0,0,Negative
e8bd5015-99a7-4bfc-ac85-312168bd5a47,"Seperti nya myBCA Harus Update.. Buat TAP Kendala Semua.. Sy Mencoba di 5 Produck TAP Baik samsung dan Xiomy Selalu Close Aplikasi Saat Membaca Wajah.. sy.. Sudah Call BCA, Datang Ke Kantor cabang BCA, Sampai Ke Samsung Dan Xiomy Center.. Hasil Nya Aplikas BCA HaruS UPDATE.. Disayang kan Bank Terbesar di Indonesia Kerja IT nya Tidak Di Tes Dulu. Sebelum di Tampil kan di Play Store.. lebih baik apk sblmnya Pakai Foto KTP saja.. Terima Kasih Sudah Membuang Waktu Saya 4 Hari Untuk Masalah Ini..",1,mybca update tap kendala sy coba produck tap samsung xiomy close aplikasi baca wajah sy call bca kantor cabang bca samsung xiomy center hasil aplikas bca update sayang bank besar indonesia kerja it tidak tes tampil play store apk sblmnya pakai foto ktp terima kasih buang,0,0,Negative
c8d643dc-941b-494b-8451-dd573a7ce3ee,"mbanking ter aneh saya mau login ke akun, malah stuck di kode negara (no telepon) di karenakan kode negara ""Indonesia"" tidak ada",2,mbanking ter aneh login akun stuck kode negara no telepon karena kode negara indonesia tidak,0,0,Negative
58d6d30f-fdeb-4962-bbcc-9e5574018eb9,lha kok aplikasine sering tiba2 berhenti sendiri pye to kih ! tolong di perbaiki lagi,1,lha aplikasine henti pye to kih tolong baik,0,0,Negative
a2791be4-6763-4c67-af65-60b5acf3a0e8,"mau login, kok gak ada +62 indonesia.",1,login indonesia,0,0,Negative
ab42adf2-a889-45dc-9dc3-ecd9b9461192,"Mohon perbaikan untuk pembayaran PBB. Saya memasukkan NOP saya untuk wilayah Kab. Trenggalek, muncul ""No. Objek Pajak yang Anda masukkan tidak sesuai. Mohon periksa kembali"". Semoga segera ada perbaikan sehingga saya tidak perlu membayar melalui online marketplace",4,mohon baik bayar pbb masuk nop wilayah kab trenggalek muncul no objek pajak masuk tidak sesuai mohon periksa moga baik tidak bayar online marketplace,1,0,Negative
6f37bb23-134b-4f2d-b5a0-d574289fe420,payah,1,payah,0,0,Negative
52becb89-31ca-4be1-a468-50e60bfc583f,apk myBCA semakin tida relevan begitu sangat buruk loging lemot pas mau melakukan transaksi semakin parah lemotnya saya sarankan untuk yg belum ada apk my BCA lebih baik jangan di download cuma bikin ngeselin,2,apk mybca tida relevan buruk loging pas transaksi parah saran belum apk bca jangan download bikin ngeselin,0,0,Negative
c2e18648-a16a-40f8-823e-05e7e97ab9d1,"mutasi tidak tercatat penuh, aneh",1,mutasi tidak catat penuh aneh,0,0,Negative
d61e1eaa-ad22-4b7a-934f-e356e5283461,BCA BANK TERBAIK.,5,bca bank baik,1,0,Negative
c9ee7cbc-af2a-4ffd-ab03-00e779a81147,lanjutkan,5,lanjut,1,0,Negative
60b9ebba-c512-40b9-b53f-1293cc78156f,lama banget mengistal,4,istal,1,0,Negative
e61a0af2-ab9a-42c5-950f-60b47125adb2,sangat bagus,5,bagus,1,1,Positive
000c1326-9c01-466b-8e35-d263b80235f8,jossss,5,jossss,1,0,Negative
26c04f43-6401-4a5b-9237-16132c87180c,"selalu gagal verifikasi wajah, harus telepon CS baru bisa. merepotkan.",2,gagal verifikasi wajah telepon cs repot,0,0,Negative
1b5c0b1a-4481-4f05-9e7d-a7bb0ebc8c92,ok,5,ok,1,1,Positive
cf796dbb-79fe-4ebc-a5bd-de38aecafb1b,setelah di update semakin parahhhh,2,update parahhhh,0,0,Negative
91d88131-6536-46c7-a886-69f585254c71,mantap,5,mantap,1,1,Positive
97efef2a-97d9-4dbe-b815-b9445b2d9d72,👍,5,,1,0,Negative
f061a9b2-ad00-4eb2-bc6a-7062779dfd1a,"Selamat Tahun Baru Islam 1 Muharram 1448 H Semoga di tahun yang baru ini, iman kita semakin kokoh, rezeki semakin berkah, dan segala doa yang kita semogakan segera diijabah Allah SWT 🤲",1,selamat islam muharram moga iman kokoh rezeki berkah doa moga diijabah allah swt,0,0,Negative
5c8ff7d7-c928-46e0-9b6e-18bb6429813e,niat hati mau belajar invest reksadana di my bca malah gak bisa daftar data investor harus melalui cabang mulu gak jelas,2,niat hati ajar invest reksadana bca daftar data investor cabang mulu,0,0,Negative
b678f2e7-80db-4092-a33a-55b08f17d414,"bagus tapi mohon di tingkatkan kualitas""y lagi sering ngebleng lelet.tidak kaya BCA mobile cepet tidak ada lelet",5,bagus mohon tingkat kualitas ngebleng lelet tidak kaya bca mobile cepet tidak lelet,1,0,Negative
08d203f4-5768-419c-884d-9d162aa8308a,"Semuanya sudah bagus, hanya saja dari segi performa perlu ditingkatkan lagi. [Update] Fiturnya sudah banyak, tapi optimasi performa perlu ditingkatkan agar dapat seringan BCA Mobile. [Update] Tolong tambahkan fitur mode gelap.",5,bagus segi performa tingkat update fiturnya optimasi performa tingkat sering bca mobile update tolong tambah fitur mode gelap,1,0,Negative
ad863fe5-c11c-4dd4-a15c-fc6e9fe30ce0,"tolong kalau membuat iklan sedikit lebih mudah di lewati karena saya sedang mengedit tugas kuliah saya di aplikasi editor dan muncul iklan bca saya ingin menekan lewati tetapi malah masuk ke bca dan alhasil tugas kuliah saya hilang padahal besok harus di kumpulkan dan bila kalian ingin tahu, saya mengerjakan ini 5jam untuk desain dan video iklan produk yang bagus, sudah hampir selesai malah hilang... saya kasih bintang 5 supaya bisa di lihat kalian semua.",5,tolong iklan mudah lewat edit tugas kuliah aplikasi editor muncul iklan bca tekan lewat masuk bca alhasil tugas kuliah hilang besok kumpul jam desain video iklan produk bagus selesai hilang kasih bintang lihat,1,1,Positive
79f8480c-db73-41cb-8cb3-9bea49ce646f,pulsa udah abis banyak tapi otp ga terkirim²,1,pulsa abis otp kirim,0,0,Negative
889c94ff-f481-46ed-b58c-f3ba3bcd64ff,aku juga bingung masa di bawa masuk di pembuatan rekening Mulu dan singkron data gak bisa masukenu my bca,4,bingung bawa masuk buat rekening mulu singkron data masukenu bca,1,0,Negative
2c3d6365-795f-4481-ad46-d1c8170b3e7d,Terima Kasih Kak,5,terima kasih kak,1,0,Negative
abe24152-73c6-4ed8-be24-23d1bcc20c0c,"ini kenapa ya,ga bisa masuk padahal selalu bener masukin PINnya terus pasword juga dan selalu pakai fingerprint,gimana si bca,kalau bukan karena untuk kerja tau masalah begini ogah buat pake bca",1,masuk bener masukin pin pasword pakai fingerprint gimana si bca bukan kerja tau ogah pake bca,0,0,Negative
b60dd9b1-3dca-4404-8df0-a4175f0ef3e3,beli token gak muncul sudah bayar padahal lelet,1,beli token muncul bayar lelet,0,0,Negative
5f876395-f914-4148-aefc-1ce6aff5777c,"mau masukin nomor telpon tapi kode negara Indonesia ga ada. Ini gimana maksudnya, ga jelas masa negara lain ada kodenya sedangkan Indonesia ga ada",1,masukin nomor telpon kode negara indonesia gimana maksud negara kode indonesia,0,0,Negative
88f5dd3f-2f39-4801-afce-bf27fa4fffac,potongan gede udh ribet jga,1,potong gede udh ribet jga,0,0,Negative
8b860ac2-34a0-4d63-a699-7ff8452f7544,sangat bagus,5,bagus,1,1,Positive
